avgPktsSize,nAttacks,nDstPorts,nDsts,nFlows,nSYNatt,nSrcPorts,nSrcs,packet_rate,rICMP,rSYN,rSrcDst
4.483679525,80,159,257,337,0,78,115,30.22,0.086035738,0.027134348,0.447470817
5.849462366,77,143,113,186,0,66,93,21.76,0.021139706,0.024816176,0.82300885
3.164893617,57,164,293,376,0,104,129,23.8,0.131092437,0.030252101,0.440273038
11.16037736,84,163,133,212,0,67,95,47.32,0.010566357,0.007185123,0.714285714
2.46749226,35,150,281,323,0,89,123,15.94,0.179422836,0.047678795,0.43772242
4.407821229,44,113,127,179,0,67,103,15.78,0.044359949,0.039290241,0.811023622
3.301075269,63,128,202,279,0,58,90,18.42,0.133550489,0.017372421,0.445544554
5.124378109,32,126,150,201,0,68,105,20.6,0.04368932,0.025242718,0.7
44.15666667,29,120,245,300,0,85,114,264.94,0.010266475,0.002868574,0.465306122
4.488262911,61,141,145,213,0,67,82,19.12,0.048117155,0.025104603,0.565517241
4.495327103,57,151,253,321,0,79,109,28.86,0.155925156,0.018711019,0.43083004
4.437037037,28,90,95,135,0,57,84,11.98,0.038397329,0.050083472,0.884210526
3.773291925,72,165,249,322,0,53,80,24.3,0.115226337,0.018106996,0.321285141
6.257777778,85,162,141,225,0,84,110,28.16,0.018465909,0.020596591,0.780141844
5.684385382,54,128,242,301,0,73,107,34.22,0.069549971,0.014611338,0.44214876
3.067708333,39,114,138,192,0,76,119,11.78,0.076400679,0.061120543,0.862318841
2.996363636,35,118,230,275,0,67,102,16.48,0.149271845,0.031553398,0.443478261
6.696682464,38,147,160,211,0,58,96,28.26,0.025477707,0.009907997,0.6
5.337047354,111,192,244,359,0,69,120,38.32,0.074634656,0.01565762,0.491803279
4.577586207,75,170,158,232,0,79,110,21.24,0.033898305,0.028248588,0.696202532
3.833846154,55,142,238,325,0,78,103,24.92,0.112359551,0.024077047,0.432773109
5.962085308,64,136,148,211,0,61,109,25.16,0.095389507,0.023052464,0.736486486
11.18152866,80,149,225,314,0,69,102,70.22,0.038735403,0.007690117,0.453333333
6.64171123,53,125,120,187,0,81,92,24.84,0.020128824,0.019323671,0.766666667
4.566433566,76,142,212,286,0,75,98,26.12,0.08575804,0.015313936,0.462264151
14.3988764,35,118,141,178,0,87,111,51.26,0.008973859,0.014436208,0.787234043
9.332236842,58,129,254,304,0,72,107,56.74,0.053225238,0.00634473,0.421259843
18.84146341,33,93,131,164,0,62,99,61.8,0.011326861,0.009061489,0.755725191
5.695512821,63,142,252,312,0,85,108,35.54,0.069780529,0.011254924,0.428571429
11.56734694,92,159,162,245,0,75,102,56.68,0.01340861,0.013761468,0.62962963
12.43589744,101,198,283,390,0,83,124,97,0.031546392,0.005154639,0.438162544
10.33505155,69,135,131,194,0,74,94,40.1,0.010972569,0.010473815,0.717557252
4.02247191,39,116,222,267,0,71,97,21.48,0.109869646,0.027932961,0.436936937
11.48792271,93,157,135,207,0,62,84,47.56,0.009671993,0.007989907,0.622222222
5.550432277,142,199,219,347,0,64,92,38.52,0.066978193,0.012461059,0.420091324
5.343283582,69,112,122,201,0,85,103,21.48,0.024208566,0.023277467,0.844262295
10.37201365,72,138,218,293,0,80,114,60.78,0.037183284,0.008884501,0.52293578
10.39487179,47,136,127,195,0,73,99,40.54,0.011840158,0.014800197,0.779527559
3.723723724,63,140,267,333,0,81,109,24.8,0.114516129,0.022580645,0.4082397
6.192708333,61,132,134,192,0,74,109,23.78,0.021026072,0.025231287,0.813432836
2.694006309,55,153,246,317,0,65,109,17.08,0.155737705,0.036299766,0.443089431
7.893258427,47,112,140,178,0,77,111,28.1,0.034875445,0.02633452,0.792857143
5.858490566,79,157,237,318,0,56,94,37.26,0.076757917,0.017176597,0.396624473
8.325,55,104,104,160,0,59,92,26.64,0.018018018,0.015765766,0.884615385
10.96938776,74,132,233,294,0,76,115,64.5,0.043100775,0.006511628,0.493562232
7.184549356,73,164,156,233,0,82,115,33.48,0.023894863,0.016129032,0.737179487
6.428057554,57,130,240,278,0,77,104,35.74,0.064353665,0.020145495,0.433333333
4.777070064,35,100,114,157,0,63,90,15,0.041333333,0.024,0.789473684
8.588888889,105,186,250,360,0,87,129,61.84,0.045278137,0.016494179,0.516
5.732600733,90,170,205,273,0,90,109,31.3,0.036421725,0.028753994,0.531707317
4.104294479,64,156,262,326,0,69,98,26.76,0.10612855,0.023916293,0.374045802
6.465909091,48,132,134,176,0,71,90,22.76,0.012302285,0.024604569,0.671641791
5.594366197,84,172,256,355,0,75,110,39.72,0.097180262,0.012588117,0.4296875
8.157894737,82,162,164,228,0,81,103,37.2,0.011827957,0.01344086,0.62804878
3.719745223,47,156,245,314,0,78,122,23.36,0.108732877,0.031678082,0.497959184
5.124378109,62,132,132,201,0,65,108,20.6,0.033980583,0.023300971,0.818181818
5.145631068,50,134,235,309,0,82,116,31.8,0.093081761,0.021383648,0.493617021
5.108490566,47,147,141,212,0,74,110,21.66,0.030470914,0.020313943,0.780141844
3.810810811,22,107,222,259,0,61,105,19.74,0.133738602,0.026342452,0.472972973
4.676646707,53,114,119,167,0,51,84,15.62,0.037131882,0.033290653,0.705882353
3.343930636,57,151,284,346,0,78,118,23.14,0.14088159,0.033707865,0.415492958
3.674285714,48,94,137,175,0,56,99,12.86,0.069984448,0.057542768,0.722627737
3.118644068,45,134,237,295,0,72,104,18.4,0.142391304,0.022826087,0.438818565
5.795918367,107,175,145,245,0,60,103,28.4,0.029577465,0.017605634,0.710344828
4.637770898,90,170,228,323,0,76,111,29.96,0.08611482,0.020694259,0.486842105
3.873626374,34,130,129,182,0,70,105,14.1,0.036879433,0.046808511,0.813953488
3.229102167,70,165,252,323,0,73,110,20.86,0.121764142,0.025886865,0.436507937
5.151515152,36,113,135,165,0,57,94,17,0.024705882,0.030588235,0.696296296
4.328947368,66,156,236,304,0,68,107,26.32,0.102583587,0.032674772,0.453389831
4.292929293,29,115,145,198,0,86,115,17,0.036470588,0.042352941,0.793103448
2.704545455,41,117,228,264,0,61,91,14.28,0.176470588,0.036414566,0.399122807
4.234567901,47,121,125,162,0,66,87,13.72,0.016034985,0.037900875,0.696
4.342205323,34,107,221,263,0,66,96,22.84,0.109457093,0.025394046,0.43438914
4.338383838,41,143,138,198,0,63,103,17.18,0.08032596,0.022118743,0.746376812
3.458461538,62,153,242,325,0,75,107,22.48,0.117437722,0.026690391,0.44214876
3.532019704,42,139,143,203,0,72,113,14.34,0.041841004,0.032078103,0.79020979
3.773026316,79,136,233,304,0,72,105,22.94,0.116826504,0.02005231,0.450643777
5.802469136,91,188,136,243,0,65,104,28.2,0.020567376,0.020567376,0.764705882
3.046052632,52,137,250,304,0,53,100,18.52,0.164146868,0.022678186,0.4
4.990384615,58,146,118,208,0,68,87,20.76,0.015414258,0.01734104,0.737288136
5.641337386,52,155,256,329,0,98,111,37.12,0.065732759,0.023706897,0.43359375
7.222707424,78,168,149,229,0,66,114,33.08,0.026602177,0.019347037,0.765100671
3.123745819,39,111,263,299,0,70,109,18.68,0.158458244,0.039614561,0.414448669
4.892045455,21,112,135,176,0,67,111,17.22,0.036004646,0.036004646,0.822222222
3.488215488,44,135,238,297,0,60,95,20.72,0.135135135,0.021235521,0.399159664
5.37037037,57,171,153,243,0,82,114,26.1,0.029885057,0.026819923,0.745098039
2.977491961,36,134,262,311,0,73,109,18.52,0.163066955,0.034557235,0.416030534
5.568421053,61,142,124,190,0,55,84,21.16,0.02268431,0.024574669,0.677419355
4.541818182,55,128,203,275,0,74,104,24.98,0.084067254,0.020816653,0.512315271
4.354679803,39,109,159,203,0,66,95,17.68,0.074660633,0.037330317,0.597484277
3.505617978,43,119,223,267,0,59,89,18.72,0.122863248,0.018162393,0.399103139
6.571428571,124,232,159,287,0,78,102,37.72,0.014316013,0.01961824,0.641509434
3.273049645,38,104,238,282,0,62,78,18.46,0.158179848,0.028169014,0.327731092
4.536312849,45,123,129,179,0,64,92,16.24,0.093596059,0.044334975,0.713178295
7.086309524,41,122,271,336,0,67,108,47.62,0.075598488,0.012599748,0.398523985
4.707692308,52,132,134,195,0,57,105,18.36,0.054466231,0.015250545,0.78358209
2.477031802,27,107,228,283,0,61,101,14.02,0.218259629,0.038516405,0.442982456
6.969849246,53,137,133,199,0,69,108,27.74,0.023792358,0.022350397,0.812030075
2.447876448,28,110,218,259,0,61,112,12.68,0.206624606,0.044164038,0.513761468
4.338461538,42,117,148,195,0,64,103,16.92,0.057919622,0.040189125,0.695945946
2.97,49,127,242,300,0,56,105,17.82,0.179573513,0.021324355,0.433884298
2.954022989,29,120,135,174,0,55,93,10.28,0.068093385,0.046692607,0.688888889
4.369230769,68,132,195,260,0,48,83,22.72,0.095950704,0.022007042,0.425641026
5.215116279,36,113,122,172,0,75,115,17.94,0.03567447,0.042363434,0.942622951
3.919354839,21,111,227,248,0,58,86,19.44,0.127572016,0.040123457,0.378854626
5.074712644,49,122,122,174,0,59,89,17.66,0.032842582,0.012457531,0.729508197
3.582278481,57,156,238,316,0,79,107,22.64,0.105123675,0.018551237,0.449579832
11.36263736,70,134,124,182,0,59,85,41.36,0.010638298,0.016441006,0.685483871
4.09495549,53,171,257,337,0,79,109,27.6,0.097826087,0.015217391,0.424124514
4.893719807,40,135,157,207,0,78,122,20.26,0.031589339,0.028627838,0.777070064
2.989690722,41,136,239,291,0,87,107,17.4,0.14137931,0.037931034,0.447698745
3.198795181,33,124,133,166,0,59,94,10.62,0.056497175,0.039548023,0.706766917
2.868327402,48,139,225,281,0,58,92,16.12,0.150124069,0.042183623,0.408888889
6.782352941,53,128,121,170,0,51,84,23.06,0.059843886,0.014744146,0.694214876
3.67752443,69,142,242,307,0,72,104,22.58,0.115146147,0.024800709,0.429752066
4.422459893,41,129,144,187,0,74,109,16.54,0.039903265,0.032648126,0.756944444
3.56097561,45,125,212,287,0,73,102,20.44,0.121330724,0.029354207,0.481132075
4.712820513,51,134,150,195,0,66,106,18.38,0.032644178,0.032644178,0.706666667
3.916376307,52,125,232,287,0,61,100,22.48,0.120996441,0.024911032,0.431034483
3.546391753,30,126,145,194,0,75,103,13.76,0.040697674,0.033430233,0.710344828
5.146496815,53,137,244,314,0,74,111,32.32,0.087252475,0.016707921,0.454918033
7.294444444,74,131,103,180,0,61,89,26.26,0.022086824,0.016755522,0.86407767
3.385665529,50,111,226,293,0,58,96,19.84,0.149193548,0.024193548,0.424778761
4.847368421,55,127,120,190,0,71,99,18.42,0.03257329,0.042345277,0.825
1.813793103,19,105,249,290,0,79,112,10.52,0.27756654,0.074144487,0.449799197
5.428030303,56,193,163,264,0,75,115,28.66,0.030704815,0.018143754,0.705521472
4.782991202,67,156,250,341,0,77,105,32.62,0.085223789,0.012875536,0.42
5.827380952,51,113,113,168,0,58,86,19.58,0.034729316,0.025536261,0.761061947
3.277227723,45,150,238,303,0,67,106,19.86,0.126888218,0.037260826,0.445378151
4.47,50,159,196,300,0,110,130,26.82,0.052199851,0.02087994,0.663265306
2.721712538,56,140,274,327,0,70,112,17.8,0.159550562,0.035955056,0.408759124
4.857142857,74,159,120,203,0,65,110,19.72,0.028397566,0.032454361,0.916666667
4.333333333,74,163,224,312,0,63,98,27.04,0.088017751,0.017011834,0.4375
19.7961165,45,123,148,206,0,70,112,81.56,0.012260912,0.006375674,0.756756757
2.670175439,36,122,237,285,0,74,107,15.22,0.160315375,0.03022339,0.451476793
5.352348993,71,183,159,298,0,104,124,31.9,0.026332288,0.013793103,0.779874214
3.996212121,40,105,207,264,0,72,119,21.1,0.112796209,0.041706161,0.574879227
6.617486339,56,123,128,183,0,59,93,24.22,0.02807597,0.032204789,0.7265625
4.895238095,57,132,242,315,0,65,100,30.84,0.09922179,0.014915694,0.41322314
4.096938776,33,130,141,196,0,74,106,16.06,0.04234122,0.02864259,0.75177305
3.273972603,55,146,222,292,0,67,114,19.12,0.125523013,0.027196653,0.513513514
4.677248677,48,119,126,189,0,64,105,17.68,0.041855204,0.030542986,0.833333333
5.640264026,77,160,215,303,0,66,97,34.18,0.066705676,0.018139263,0.451162791
9.056338028,56,150,150,213,0,82,125,38.58,0.0155521,0.00933126,0.833333333
3.838283828,64,150,237,303,0,75,113,23.26,0.103181427,0.030954428,0.476793249
7.438356164,80,157,125,219,0,63,101,32.58,0.015346839,0.014732965,0.808
3.377483444,58,145,240,302,0,80,116,20.4,0.111764706,0.043137255,0.483333333
5.132183908,53,126,130,174,0,53,87,17.86,0.024636058,0.011198208,0.669230769
6.061433447,86,157,219,293,0,69,91,35.52,0.056869369,0.010135135,0.415525114
8.788944724,74,143,139,199,0,79,98,34.98,0.010291595,0.020011435,0.705035971
3.264285714,40,107,240,280,0,55,96,18.28,0.156455142,0.020787746,0.4
5.028735632,60,129,114,174,0,62,82,17.5,0.018285714,0.029714286,0.719298246
4.407284768,77,171,217,302,0,74,108,26.62,0.07513148,0.021788129,0.497695853
9.1875,43,108,134,176,0,64,93,32.34,0.019171305,0.016079159,0.694029851
3.896440129,81,151,227,309,0,65,98,24.08,0.106312292,0.032392027,0.431718062
3.603896104,18,98,120,154,0,67,95,11.1,0.041441441,0.03963964,0.791666667
4.595070423,88,145,205,284,0,52,75,26.1,0.090421456,0.023754789,0.365853659
5.15,45,125,146,200,0,74,120,20.6,0.04368932,0.026213592,0.821917808
2.958646617,34,124,223,266,0,54,102,15.74,0.153748412,0.033036849,0.457399103
6.352040816,77,142,133,196,0,56,82,24.9,0.019277108,0.030522088,0.616541353
5.96875,52,113,244,288,0,56,85,34.38,0.087260035,0.015125073,0.348360656
5.844155844,54,116,91,154,0,45,60,18,0.015555556,0.015555556,0.659340659
5.405612245,109,213,264,392,0,72,108,42.38,0.069844266,0.008966494,0.409090909
7.923076923,41,90,101,130,0,52,80,20.6,0.02038835,0.025242718,0.792079208
4.211409396,75,154,218,298,0,56,91,25.1,0.099601594,0.027091633,0.417431193
3.557142857,35,126,163,210,0,81,113,14.94,0.061579652,0.050870147,0.693251534
3.985507246,81,168,236,345,0,62,92,27.5,0.106181818,0.011636364,0.389830508
5.358024691,48,117,131,162,0,50,81,17.36,0.02764977,0.023041475,0.618320611
3.496376812,41,127,219,276,0,75,102,19.3,0.122279793,0.059067358,0.465753425
3.252427184,34,125,172,206,0,71,106,13.4,0.097014925,0.047761194,0.61627907
4.141104294,79,156,262,326,0,81,98,27,0.096296296,0.021481481,0.374045802
4.108108108,53,146,159,222,0,82,118,18.24,0.035087719,0.027412281,0.742138365
4.168831169,74,160,225,308,0,64,99,25.68,0.098130841,0.015576324,0.44
4.823529412,71,129,133,204,0,51,81,19.68,0.056910569,0.030487805,0.609022556
3.279365079,58,140,247,315,0,70,106,20.66,0.134559535,0.016456922,0.429149798
7.804270463,93,194,173,281,0,79,123,43.86,0.01504788,0.014591883,0.710982659
3.367283951,59,148,243,324,0,90,141,21.82,0.123739688,0.027497709,0.580246914
4.177419355,52,125,128,186,0,68,103,15.54,0.036036036,0.038610039,0.8046875
4.019685039,60,115,202,254,0,66,116,20.42,0.107737512,0.040156709,0.574257426
3.941176471,33,107,115,153,0,62,90,12.06,0.048092869,0.053067993,0.782608696
4.625,56,144,152,216,0,68,108,19.98,0.044044044,0.039039039,0.710526316
5.92893401,39,131,136,197,0,75,122,23.36,0.028253425,0.026541096,0.897058824
3.194379391,63,134,369,427,0,57,87,27.28,0.203812317,0.018328446,0.235772358
6.411167513,82,161,117,197,0,58,86,25.26,0.01821061,0.030087094,0.735042735
3.092783505,40,130,232,291,0,65,104,18,0.153333333,0.032222222,0.448275862
5.55,87,174,154,240,0,86,122,26.64,0.018768769,0.034534535,0.792207792
2.542087542,38,117,252,297,0,71,110,15.1,0.198675497,0.047682119,0.436507937
4.759615385,72,167,130,208,0,58,91,19.8,0.027272727,0.019191919,0.7
3.147859922,57,105,211,257,0,59,91,16.18,0.14091471,0.027194067,0.431279621
4.52866242,43,105,113,157,0,64,88,14.22,0.026722925,0.032348805,0.778761062
5.244147157,52,139,240,299,0,72,94,31.36,0.072704082,0.012755102,0.391666667
11.65625,53,133,133,192,0,69,96,44.76,0.012957998,0.011617516,0.721804511
3.234200743,47,112,237,269,0,71,95,17.4,0.150574713,0.032183908,0.400843882
7.97979798,56,138,143,198,0,65,97,31.6,0.01835443,0.02278481,0.678321678
5.604719764,76,159,249,339,0,68,95,38,0.078947368,0.011578947,0.381526104
7.520361991,93,172,133,221,0,79,98,33.24,0.009626955,0.019855596,0.736842105
28.46153846,49,117,248,299,0,72,103,170.2,0.01680376,0.002467685,0.415322581
5.481283422,80,138,109,187,0,51,85,20.5,0.024390244,0.019512195,0.779816514
3.228699552,38,100,196,223,0,60,80,14.4,0.138888889,0.030555556,0.408163265
4.37244898,63,138,131,196,0,72,107,17.14,0.031505251,0.031505251,0.816793893
3.658783784,29,120,249,296,0,77,96,21.66,0.119113573,0.032317636,0.385542169
4.848039216,40,149,150,204,0,85,121,19.78,0.028311426,0.029322548,0.806666667
3.716363636,39,109,241,275,0,66,93,20.44,0.13111546,0.02739726,0.385892116
4.698979592,50,132,135,196,0,73,88,18.42,0.018458198,0.016286645,0.651851852
6.102803738,76,168,227,321,0,69,100,39.18,0.066360388,0.0158244,0.440528634
4.344827586,44,151,168,232,0,76,122,20.16,0.047619048,0.024801587,0.726190476
30,83,201,251,384,0,86,132,230.4,0.011458333,0.002256944,0.525896414
12.6097561,30,98,127,164,0,73,104,41.36,0.015473888,0.017891683,0.818897638
4.058219178,77,151,205,292,0,61,88,23.7,0.107172996,0.018565401,0.429268293
7.224669604,56,144,170,227,0,70,111,32.8,0.030487805,0.02195122,0.652941176
7.104938272,50,142,276,324,0,81,126,46.04,0.059513467,0.01520417,0.456521739
4.331753555,59,152,152,211,0,72,109,18.28,0.033916849,0.041575492,0.717105263
4.898916968,48,116,233,277,0,72,97,27.14,0.089167281,0.021370671,0.416309013
2.513812155,18,106,155,181,0,58,96,9.1,0.131868132,0.063736264,0.619354839
5.335443038,72,149,233,316,0,72,100,33.72,0.075326216,0.010676157,0.429184549
4.030487805,27,107,133,164,0,61,98,13.22,0.039334342,0.031770045,0.736842105
2.752727273,40,115,225,275,0,73,118,15.14,0.154557464,0.054161162,0.524444444
3.201219512,32,97,114,164,0,63,95,10.5,0.057142857,0.034285714,0.833333333
2.878326996,33,96,228,263,0,60,96,15.14,0.183619551,0.046235139,0.421052632
3.54248366,28,108,121,153,0,55,88,10.84,0.053505535,0.044280443,0.727272727
3.490506329,53,141,270,316,0,67,95,22.06,0.135086129,0.030825023,0.351851852
6.127659574,66,127,135,188,0,60,94,23.04,0.029513889,0.018229167,0.696296296
7.010380623,89,144,219,289,0,52,82,40.52,0.06219151,0.009871668,0.374429224
5.75147929,44,117,130,169,0,74,99,19.44,0.022633745,0.034979424,0.761538462
4.897142857,59,164,264,350,0,86,128,34.28,0.078179697,0.024504084,0.484848485
14.99647887,137,211,133,284,0,80,103,85.18,0.006339516,0.00680911,0.77443609
4.29969419,46,149,256,327,0,78,117,28.12,0.108108108,0.018492176,0.45703125
7.009950249,70,143,137,201,0,82,83,28.18,0.006387509,0.016323634,0.605839416
5.954545455,58,147,266,330,0,104,121,39.3,0.059033079,0.013740458,0.454887218
11.02941176,30,110,138,170,0,72,109,37.5,0.014933333,0.010666667,0.789855072
8.117816092,79,149,290,348,0,69,101,56.5,0.053097345,0.007433628,0.348275862
11.85628743,38,110,136,167,0,72,104,39.6,0.012626263,0.012121212,0.764705882
6.210169492,70,141,227,295,0,70,94,36.64,0.06768559,0.007641921,0.414096916
14.36244541,76,156,154,229,0,83,121,65.78,0.009121313,0.009121313,0.785714286
10.09926471,58,109,233,272,0,67,98,54.94,0.042227885,0.009100837,0.420600858
5.642023346,80,182,174,257,0,108,101,29,0.023448276,0.036551724,0.58045977
13.00740741,65,127,210,270,0,83,98,70.24,0.02904328,0.008826879,0.466666667
6.058823529,52,118,121,170,0,56,93,20.6,0.033009709,0.019417476,0.768595041
4.363354037,70,143,256,322,0,68,106,28.1,0.101067616,0.021352313,0.4140625
6.280898876,39,111,137,178,0,78,109,22.36,0.02236136,0.018783542,0.795620438
3.924836601,44,139,245,306,0,87,119,24.02,0.099084097,0.033305579,0.485714286
10.10849057,88,154,125,212,0,68,103,42.86,0.012132524,0.011199253,0.824
8.188679245,65,126,211,265,0,54,92,43.4,0.05483871,0.007834101,0.436018957
6.304166667,84,159,162,240,0,80,111,30.26,0.02709848,0.01784534,0.685185185
7.157894737,69,142,229,304,0,77,109,43.52,0.056525735,0.017003676,0.475982533
7.744274809,88,190,152,262,0,86,114,40.58,0.018728438,0.010349926,0.75
5.173202614,91,161,226,306,0,56,89,31.66,0.077068857,0.009475679,0.39380531
5.159836066,53,161,168,244,0,80,122,25.18,0.033359809,0.019062748,0.726190476
5.799242424,55,110,219,264,0,66,100,30.62,0.080992815,0.011757022,0.456621005
5.357575758,31,88,134,165,0,57,96,17.68,0.069004525,0.036199095,0.71641791
4.84057971,30,109,242,276,0,73,103,26.72,0.096556886,0.02245509,0.425619835
5.441340782,44,123,135,179,0,69,96,19.48,0.028747433,0.025667351,0.711111111
5.064102564,44,118,189,234,0,66,90,23.7,0.075105485,0.019409283,0.476190476
4.92173913,65,148,155,230,0,70,103,22.64,0.04770318,0.017667845,0.664516129
3.943143813,60,144,240,299,0,63,101,23.58,0.110262935,0.020356234,0.420833333
5.427966102,62,162,163,236,0,78,129,25.62,0.031225605,0.026541764,0.791411043
6.547058824,86,177,229,340,0,72,114,44.52,0.065139263,0.01572327,0.497816594
4.694444444,47,125,124,180,0,67,92,16.9,0.028402367,0.024852071,0.741935484
3.355072464,49,122,217,276,0,67,103,18.52,0.140388769,0.037796976,0.474654378
8.879396985,61,137,141,199,0,71,110,35.34,0.019241653,0.016411998,0.780141844
3,42,123,272,324,0,73,107,19.44,0.16872428,0.024691358,0.393382353
6.338028169,91,163,128,213,0,52,86,27,0.025925926,0.018518519,0.671875
2.520661157,36,91,208,242,0,55,83,12.2,0.209836066,0.045901639,0.399038462
17.63274336,52,167,161,226,0,74,117,79.7,0.008281054,0.00476788,0.726708075
4.079584775,59,132,224,289,0,60,98,23.58,0.115351993,0.019508058,0.4375
3.836065574,34,112,128,183,0,62,102,14.04,0.058404558,0.042735043,0.796875
19.63607595,86,159,246,316,0,69,97,124.1,0.020467365,0.004190169,0.394308943
4.426666667,35,161,163,225,0,87,123,19.92,0.026104418,0.022088353,0.754601227
3.343434343,53,144,230,297,0,74,104,19.86,0.109768379,0.022155086,0.452173913
3.795321637,45,114,135,171,0,67,91,12.98,0.036979969,0.030816641,0.674074074
2.382899628,24,95,239,269,0,64,88,12.82,0.226209048,0.048361934,0.368200837
22.90804598,36,131,139,174,0,66,95,79.72,0.004515805,0.006271952,0.683453237
4.641732283,58,120,198,254,0,51,79,23.58,0.102629347,0.012722646,0.398989899
6.100502513,46,127,123,199,0,82,104,24.28,0.02800659,0.018945634,0.845528455
3.583050847,49,127,239,295,0,73,102,21.14,0.125827815,0.02743614,0.426778243
6.907407407,74,161,137,216,0,60,90,29.84,0.01541555,0.016756032,0.656934307
4.282608696,103,194,237,368,0,81,115,31.52,0.081218274,0.015228426,0.485232068
5.960629921,83,187,143,254,0,81,110,30.28,0.022457067,0.013870542,0.769230769
4.359735974,44,139,265,303,0,79,100,26.42,0.092354277,0.026495079,0.377358491
4.043478261,45,138,149,207,0,82,111,16.74,0.026284349,0.023894863,0.744966443
8.317307692,39,139,258,312,0,78,95,51.9,0.051637765,0.010019268,0.368217054
2.875,16,91,112,160,0,91,104,9.2,0.041304348,0.063043478,0.928571429
2.93877551,55,127,242,294,0,74,106,17.28,0.144675926,0.033564815,0.438016529
3.225,31,114,149,200,0,75,105,12.9,0.085271318,0.03875969,0.704697987
4.048109966,55,148,224,291,0,75,102,23.56,0.099320883,0.016977929,0.455357143
6.040540541,63,155,151,222,0,78,119,26.82,0.02759135,0.016405667,0.78807947
4.310126582,45,126,228,316,0,72,102,27.24,0.10866373,0.016152717,0.447368421
6.202702703,104,162,138,222,0,60,84,27.54,0.021060276,0.023965142,0.608695652
3.280864198,52,148,251,324,0,87,128,21.26,0.121354657,0.029162747,0.509960159
3.736170213,32,144,187,235,0,96,132,17.56,0.071753986,0.035307517,0.705882353
4.342424242,111,177,215,330,0,64,94,28.66,0.081646895,0.012561061,0.437209302
4.957219251,42,119,147,187,0,75,107,18.54,0.02373247,0.03236246,0.727891156
2.867313916,43,133,261,309,0,71,114,17.72,0.159142212,0.023702032,0.436781609
3.49122807,54,156,165,228,0,66,103,15.92,0.070351759,0.031407035,0.624242424
3.421428571,34,97,233,280,0,69,107,19.16,0.164926931,0.03131524,0.459227468
5.668508287,52,123,128,181,0,65,109,20.52,0.032163743,0.032163743,0.8515625
3.975862069,49,115,242,290,0,56,104,23.06,0.133564614,0.00954033,0.429752066
10.72959184,49,134,136,196,0,64,109,42.06,0.014740846,0.010461246,0.801470588
5.095890411,78,151,202,292,0,51,89,29.76,0.081317204,0.015456989,0.440594059
5.157575758,43,115,115,165,0,59,98,17.02,0.039952996,0.034077556,0.852173913
3.521594684,32,123,247,301,0,73,112,21.2,0.138679245,0.024528302,0.453441296
7.301801802,71,154,145,222,0,68,101,32.42,0.024676126,0.014805676,0.696551724
2.27027027,34,118,228,259,0,67,97,11.76,0.18707483,0.032312925,0.425438596
5.299539171,86,162,120,217,0,65,96,23,0.02173913,0.025217391,0.8
3.615107914,63,127,216,278,0,61,96,20.1,0.127363184,0.018905473,0.444444444
6.207446809,64,141,124,188,0,64,87,23.34,0.017137961,0.022279349,0.701612903
4.922509225,45,126,224,271,0,72,110,26.68,0.088455772,0.020989505,0.491071429
4.936305732,39,113,128,157,0,61,87,15.5,0.032258065,0.037419355,0.6796875
4.405405405,74,147,208,296,0,73,93,26.08,0.091257669,0.024539877,0.447115385
4.721649485,57,146,145,194,0,82,101,18.32,0.017467249,0.029475983,0.696551724
3.12749004,42,103,214,251,0,62,88,15.7,0.161783439,0.044585987,0.411214953
4.780821918,44,106,122,146,0,56,78,13.96,0.025787966,0.037249284,0.639344262
2.9625,29,98,210,240,0,52,77,14.22,0.17721519,0.029535865,0.366666667
6.571428571,56,116,110,161,0,57,82,21.16,0.017958412,0.028355388,0.745454545
3.417808219,66,139,231,292,0,67,100,19.96,0.127254509,0.028056112,0.432900433
4.938566553,90,184,175,293,0,91,123,28.94,0.0829302,0.018659295,0.702857143
4.595959596,69,147,222,297,0,69,108,27.3,0.093040293,0.015384615,0.486486486
5.301801802,62,150,157,222,0,83,115,23.54,0.028037383,0.033135089,0.732484076
5.449511401,43,133,248,307,0,90,110,33.46,0.077704722,0.011954573,0.443548387
3.005780347,25,100,146,173,0,62,105,10.4,0.161538462,0.059615385,0.719178082
2.646428571,32,109,237,280,0,80,104,14.82,0.192982456,0.048582996,0.438818565
4.479452055,42,96,106,146,0,41,76,13.08,0.136085627,0.019877676,0.716981132
4.466135458,42,104,218,251,0,60,85,22.42,0.118644068,0.017841213,0.389908257
3.511627907,21,90,131,172,0,44,92,12.08,0.187086093,0.043046358,0.702290076
4.04057971,62,160,260,345,0,82,118,27.88,0.134146341,0.027977044,0.453846154
4.64978903,53,148,173,237,0,75,130,22.04,0.054446461,0.023593466,0.751445087
3.824242424,59,142,255,330,0,69,120,25.24,0.129952456,0.02614897,0.470588235
4.898230088,74,156,138,226,0,67,101,22.14,0.039747064,0.024390244,0.731884058
3.606508876,55,147,264,338,0,96,138,24.38,0.150123052,0.031993437,0.522727273
5.192546584,35,113,118,161,0,57,95,16.72,0.043062201,0.027511962,0.805084746
5.724226804,22,125,322,388,0,84,138,44.42,0.099954975,0.009905448,0.428571429
5.208588957,25,95,136,163,0,62,105,16.98,0.037691402,0.030624264,0.772058824
2.583333333,25,95,222,252,0,64,112,13.02,0.210445469,0.035330261,0.504504505
